Year,Week,SMN,SMT,VCI,TCI,VHI,Category,Province,Month
2005,26,0.258,307.04,66.8,49.26,58.03,TUR,Ankara,6
2005,27,0.24,308.23,63.41,47.98,55.69,TUR,Ankara,7
2005,28,0.221,308.86,60.09,49.89,54.99,TUR,Ankara,7
2005,29,0.208,307.65,58.88,65.08,61.98,TUR,Ankara,7
2005,30,0.196,310.11,58.18,47.2,52.69,TUR,Ankara,7
2005,31,0.187,310.32,57.89,46.47,52.18,TUR,Ankara,8
2005,32,0.179,310.12,57.14,47.02,52.08,TUR,Ankara,8
2005,33,0.172,309.64,56.75,47.35,52.05,TUR,Ankara,8
2005,34,0.168,309.15,57.54,46.15,51.85,TUR,Ankara,8
2005,35,0.163,308.09,57.93,45.94,51.94,TUR,Ankara,8
2005,36,0.16,306.8,58.73,45.39,52.06,TUR,Ankara,9
2005,37,0.156,305.07,58.81,49.47,54.14,TUR,Ankara,9
2005,38,0.152,302.97,58.46,54.79,56.62,TUR,Ankara,9
2005,39,0.15,300.7,60.76,61.03,60.89,TUR,Ankara,9
2005,40,0.146,297.88,61.16,70.05,65.6,TUR,Ankara,10
2005,41,0.144,295.3,62.61,67.5,65.06,TUR,Ankara,10
2005,42,0.143,293.03,64.31,63.98,64.14,TUR,Ankara,10
2005,43,0.14,290.39,62.13,62.73,62.43,TUR,Ankara,10
2005,44,0.134,287.8,55.11,60.93,58.02,TUR,Ankara,11
2005,45,0.129,285.83,49.68,52.89,51.29,TUR,Ankara,11
2005,46,0.127,284.49,47.42,42.44,44.93,TUR,Ankara,11
2005,47,0.126,283.41,47.56,33.91,40.73,TUR,Ankara,11
2005,48,0.123,282.12,47.38,29.7,38.54,TUR,Ankara,11
2005,49,0.119,280.58,45.55,27.76,36.65,TUR,Ankara,12
2005,50,0.112,278.94,42.83,25.11,33.97,TUR,Ankara,12
2005,51,0.106,277.4,42.5,24.72,33.61,TUR,Ankara,12
2005,52,0.102,275.74,42.82,27.29,35.05,TUR,Ankara,12
2006,1,0.096,274.05,41.44,34.38,37.91,TUR,Ankara,1
2006,2,0.089,272.17,39.87,42.68,41.27,TUR,Ankara,1
2006,3,0.081,269.92,35.77,55.31,45.54,TUR,Ankara,1
2006,4,0.066,266.49,26.72,73.79,50.26,TUR,Ankara,1
2006,5,0.056,264.13,18.81,84.65,51.73,TUR,Ankara,1
2006,6,0.057,264.43,16.97,87.58,52.28,TUR,Ankara,2
2006,7,0.065,267.12,20.48,84.92,52.7,TUR,Ankara,2
2006,8,0.08,271.24,27.03,78.94,52.98,TUR,Ankara,2
2006,9,0.103,276.0,36.06,70.7,53.38,TUR,Ankara,2
2006,10,0.127,280.29,44.01,63.19,53.6,TUR,Ankara,3
2006,11,0.149,284.15,49.59,56.94,53.27,TUR,Ankara,3
2006,12,0.172,287.64,54.68,49.7,52.19,TUR,Ankara,3
2006,13,0.198,291.08,59.41,41.06,50.24,TUR,Ankara,3
2006,14,0.222,294.24,62.79,28.9,45.85,TUR,Ankara,4
2006,15,0.243,296.21,64.12,22.94,43.53,TUR,Ankara,4
2006,16,0.261,297.53,63.78,22.43,43.1,TUR,Ankara,4
2006,17,0.273,298.05,61.3,29.35,45.32,TUR,Ankara,4
2006,18,0.282,298.84,58.83,35.82,47.33,TUR,Ankara,4
2006,19,0.289,300.23,56.93,36.47,46.7,TUR,Ankara,5
2006,20,0.289,301.52,56.12,38.15,47.14,TUR,Ankara,5
2006,21,0.287,303.02,54.7,33.83,44.27,TUR,Ankara,5
2006,22,0.279,304.43,52.97,30.44,41.7,TUR,Ankara,5
2006,23,0.268,305.55,50.63,30.46,40.55,TUR,Ankara,6
2006,24,0.249,306.28,45.74,34.62,40.18,TUR,Ankara,6
2006,25,0.228,306.91,40.44,39.3,39.87,TUR,Ankara,6
2006,26,0.212,307.8,36.8,42.03,39.41,TUR,Ankara,6
2006,27,0.198,308.88,34.99,41.76,38.37,TUR,Ankara,7
2006,28,0.188,309.7,35.3,42.0,38.65,TUR,Ankara,7
2006,29,0.18,310.46,36.48,40.46,38.47,TUR,Ankara,7
2006,30,0.173,311.07,37.41,38.15,37.78,TUR,Ankara,7
2006,31,0.167,311.68,38.02,33.82,35.92,TUR,Ankara,8
2006,32,0.161,311.8,38.23,31.44,34.83,TUR,Ankara,8
2006,33,0.156,311.25,39.76,32.38,36.07,TUR,Ankara,8
2006,34,0.154,310.68,42.12,31.59,36.86,TUR,Ankara,8
2006,35,0.15,309.34,43.39,33.43,38.41,TUR,Ankara,8
2006,36,0.148,307.48,44.96,38.19,41.57,TUR,Ankara,9
2006,37,0.145,305.38,44.87,45.93,45.4,TUR,Ankara,9
2006,38,0.143,303.15,46.26,52.33,49.29,TUR,Ankara,9
2006,39,0.142,300.9,49.91,58.05,53.98,TUR,Ankara,9
2006,40,0.142,298.33,55.24,63.92,59.58,TUR,Ankara,10
2006,41,0.144,295.59,62.35,63.57,62.96,TUR,Ankara,10
2006,42,0.148,293.06,69.93,63.29,66.61,TUR,Ankara,10
2006,43,0.155,290.78,76.69,58.11,67.4,TUR,Ankara,10
2006,44,0.166,289.07,82.85,47.14,64.99,TUR,Ankara,11
2006,45,0.179,287.5,88.75,36.67,62.71,TUR,Ankara,11
2006,46,0.191,286.43,93.17,25.76,59.46,TUR,Ankara,11
2006,47,0.197,285.78,95.14,15.54,55.34,TUR,Ankara,11
2006,48,0.2,284.75,95.99,10.78,53.39,TUR,Ankara,11
2006,49,0.201,283.85,96.47,6.5,51.48,TUR,Ankara,12
2006,50,0.195,282.63,96.19,3.1,49.65,TUR,Ankara,12
2006,51,0.186,281.31,94.82,3.86,49.34,TUR,Ankara,12
2006,52,0.176,280.52,91.89,4.73,48.31,TUR,Ankara,12
2007,1,0.165,280.08,87.62,5.57,46.6,TUR,Ankara,1
2007,2,0.154,279.64,81.46,7.67,44.56,TUR,Ankara,1
2007,3,0.143,279.44,74.27,10.67,42.47,TUR,Ankara,1
2007,4,0.135,279.56,69.38,12.72,41.05,TUR,Ankara,1
2007,5,0.133,280.16,66.75,12.98,39.87,TUR,Ankara,1
2007,6,0.136,281.09,66.5,13.48,39.99,TUR,Ankara,2
2007,7,0.144,282.46,68.68,15.24,41.96,TUR,Ankara,2
2007,8,0.158,284.43,72.59,15.27,43.93,TUR,Ankara,2
2007,9,0.173,286.47,75.03,15.73,45.38,TUR,Ankara,2
2007,10,0.186,288.46,76.22,15.94,46.08,TUR,Ankara,3
2007,11,0.197,290.06,74.79,19.56,47.18,TUR,Ankara,3
2007,12,0.206,291.52,72.57,22.78,47.68,TUR,Ankara,3
2007,13,0.22,293.29,71.49,23.69,47.59,TUR,Ankara,3
2007,14,0.238,295.14,71.97,21.32,46.64,TUR,Ankara,4
2007,15,0.255,296.94,70.84,16.48,43.66,TUR,Ankara,4
2007,16,0.268,298.67,67.93,12.36,40.15,TUR,Ankara,4
2007,17,0.278,300.43,64.41,8.57,36.49,TUR,Ankara,4
2007,18,0.283,302.41,59.77,5.5,32.63,TUR,Ankara,4
2007,19,0.28,304.03,52.98,4.82,28.9,TUR,Ankara,5
2007,20,0.271,305.16,46.75,9.15,27.95,TUR,Ankara,5
2007,21,0.258,306.17,39.28,8.92,24.1,TUR,Ankara,5
2007,22,0.239,306.94,31.08,10.51,20.79,TUR,Ankara,5
2007,23,0.222,307.74,25.08,12.83,18.95,TUR,Ankara,6
2007,24,0.208,308.79,22.06,13.08,17.57,TUR,Ankara,6
2007,25,0.197,310.12,21.39,11.01,16.2,TUR,Ankara,6
2007,26,0.19,311.47,22.03,9.87,15.95,TUR,Ankara,6
2007,27,0.182,312.66,22.6,8.69,15.64,TUR,Ankara,7
2007,28,0.173,313.71,22.64,7.16,14.9,TUR,Ankara,7
2007,29,0.165,314.17,22.77,7.77,15.27,TUR,Ankara,7
2007,30,0.159,314.37,23.91,8.54,16.23,TUR,Ankara,7
2007,31,0.155,314.46,25.51,8.75,17.13,TUR,Ankara,8
2007,32,0.15,314.17,26.2,9.99,18.09,TUR,Ankara,8
2007,33,0.146,313.39,27.47,12.64,20.05,TUR,Ankara,8
2007,34,0.142,312.46,29.04,14.71,21.87,TUR,Ankara,8
2007,35,0.141,311.27,31.92,13.84,22.88,TUR,Ankara,8
2007,36,0.141,309.86,35.24,12.35,23.79,TUR,Ankara,9
2007,37,0.139,308.41,36.86,11.08,23.97,TUR,Ankara,9
2007,38,0.138,306.69,38.19,8.84,23.51,TUR,Ankara,9
2007,39,0.135,304.83,39.13,7.68,23.4,TUR,Ankara,9
2007,40,0.132,302.74,39.36,8.17,23.77,TUR,Ankara,10
2007,41,0.127,299.93,38.66,12.04,25.35,TUR,Ankara,10
2007,42,0.122,296.69,37.35,22.61,29.98,TUR,Ankara,10
2007,43,0.118,293.6,37.26,27.09,32.18,TUR,Ankara,10
2007,44,0.116,290.65,37.27,30.67,33.97,TUR,Ankara,11
2007,45,0.116,287.8,37.96,34.35,36.16,TUR,Ankara,11
2007,46,0.114,285.36,37.89,35.63,36.76,TUR,Ankara,11
2007,47,0.111,283.3,37.51,35.65,36.58,TUR,Ankara,11
2007,48,0.11,281.63,38.71,33.99,36.35,TUR,Ankara,11
2007,49,0.108,280.16,39.14,31.08,35.11,TUR,Ankara,12
2007,50,0.104,279.13,38.44,24.43,31.44,TUR,Ankara,12
2007,51,0.099,278.13,38.39,21.1,29.74,TUR,Ankara,12
2007,52,0.095,277.2,38.58,20.51,29.54,TUR,Ankara,12
2008,1,0.089,276.5,37.82,22.73,30.27,TUR,Ankara,1
2008,2,0.082,275.85,35.7,25.36,30.53,TUR,Ankara,1
2008,3,0.077,275.82,33.5,27.48,30.49,TUR,Ankara,1
2008,4,0.074,276.32,32.18,27.65,29.91,TUR,Ankara,1
2008,5,0.075,277.2,30.77,26.06,28.42,TUR,Ankara,1
2008,6,0.079,278.78,31.45,23.64,27.54,TUR,Ankara,2
2008,7,0.082,280.19,32.03,25.35,28.69,TUR,Ankara,2
2008,8,0.087,282.04,32.07,26.49,29.28,TUR,Ankara,2
2008,9,0.096,284.73,33.65,24.14,28.9,TUR,Ankara,2
2008,10,0.107,287.14,34.78,22.85,28.82,TUR,Ankara,3
2008,11,0.116,289.13,33.72,24.72,29.22,TUR,Ankara,3
2008,12,0.127,290.74,32.77,27.78,30.28,TUR,Ankara,3
2008,13,0.142,292.45,32.31,29.9,31.1,TUR,Ankara,3
2008,14,0.157,294.26,31.41,28.37,29.89,TUR,Ankara,4
2008,15,0.176,295.87,32.46,25.48,28.97,TUR,Ankara,4
2008,16,0.198,297.37,34.47,23.59,29.03,TUR,Ankara,4
2008,17,0.217,298.68,34.9,24.12,29.51,TUR,Ankara,4
2008,18,0.232,299.78,34.67,28.31,31.49,TUR,Ankara,4
2008,19,0.245,301.04,35.03,30.6,32.82,TUR,Ankara,5
2008,20,0.252,301.87,37.4,36.27,36.84,TUR,Ankara,5
2008,21,0.254,303.35,38.38,32.03,35.2,TUR,Ankara,5
2008,22,0.254,305.29,40.12,24.39,32.25,TUR,Ankara,5
2008,23,0.249,306.79,40.9,21.23,31.06,TUR,Ankara,6
2008,24,0.24,307.8,40.95,22.05,31.5,TUR,Ankara,6
2008,25,0.23,308.92,41.31,21.89,31.6,TUR,Ankara,6
2008,26,0.219,310.32,40.87,20.13,30.5,TUR,Ankara,6
2008,27,0.206,311.41,39.06,19.83,29.44,TUR,Ankara,7
2008,28,0.195,312.21,38.66,20.41,29.54,TUR,Ankara,7
2008,29,0.186,312.95,39.26,18.63,28.95,TUR,Ankara,7
2008,30,0.177,313.5,38.72,16.4,27.56,TUR,Ankara,7
2008,31,0.168,313.64,37.35,16.13,26.74,TUR,Ankara,8
2008,32,0.16,313.36,35.78,17.29,26.53,TUR,Ankara,8
2008,33,0.153,312.78,35.09,18.21,26.65,TUR,Ankara,8
2008,34,0.148,312.09,34.57,18.22,26.4,TUR,Ankara,8
2008,35,0.143,310.76,33.41,18.98,26.2,TUR,Ankara,8
2008,36,0.139,308.99,32.68,21.58,27.13,TUR,Ankara,9
2008,37,0.136,306.62,33.13,31.29,32.21,TUR,Ankara,9
2008,38,0.135,303.79,35.69,44.22,39.95,TUR,Ankara,9
2008,39,0.135,300.97,39.2,57.35,48.28,TUR,Ankara,9
2008,40,0.134,298.4,42.5,63.7,53.1,TUR,Ankara,10
2008,41,0.136,296.43,50.43,54.23,52.33,TUR,Ankara,10
2008,42,0.14,295.04,58.91,41.14,50.03,TUR,Ankara,10
2008,43,0.145,293.48,64.66,27.91,46.29,TUR,Ankara,10
2008,44,0.147,291.88,65.25,16.6,40.92,TUR,Ankara,11
2008,45,0.145,289.81,62.19,14.12,38.16,TUR,Ankara,11
2008,46,0.145,287.19,60.94,19.04,39.99,TUR,Ankara,11
2008,47,0.146,285.09,62.23,20.59,41.41,TUR,Ankara,11
2008,48,0.146,283.53,63.05,19.14,41.1,TUR,Ankara,11
2008,49,0.142,281.84,61.32,18.88,40.1,TUR,Ankara,12
2008,50,0.137,280.44,60.38,15.34,37.86,TUR,Ankara,12
2008,51,0.131,278.96,59.6,15.78,37.69,TUR,Ankara,12
2008,52,0.127,277.89,59.79,16.75,38.27,TUR,Ankara,12
2009,1,0.122,276.8,58.84,21.01,39.93,TUR,Ankara,1
2009,2,0.12,276.42,59.39,22.72,41.05,TUR,Ankara,1
2009,3,0.122,277.22,61.14,20.91,41.02,TUR,Ankara,1
2009,4,0.122,277.41,61.09,22.9,42.0,TUR,Ankara,1
2009,5,0.119,277.27,57.42,26.52,41.97,TUR,Ankara,1
2009,6,0.114,276.92,52.27,33.11,42.69,TUR,Ankara,2
2009,7,0.112,276.51,48.71,43.91,46.31,TUR,Ankara,2
2009,8,0.118,277.35,48.45,51.32,49.89,TUR,Ankara,2
2009,9,0.129,278.79,49.88,57.62,53.75,TUR,Ankara,2
2009,10,0.142,280.5,51.39,62.7,57.04,TUR,Ankara,3
2009,11,0.159,283.06,54.33,63.99,59.16,TUR,Ankara,3
2009,12,0.182,285.96,59.39,61.55,60.47,TUR,Ankara,3
2009,13,0.209,288.79,65.08,59.08,62.08,TUR,Ankara,3
2009,14,0.234,290.7,68.91,57.82,63.37,TUR,Ankara,4
2009,15,0.254,292.39,69.67,54.47,62.07,TUR,Ankara,4
2009,16,0.275,294.32,70.81,49.0,59.9,TUR,Ankara,4
2009,17,0.294,295.27,72.27,53.2,62.73,TUR,Ankara,4
2009,18,0.311,296.18,74.01,58.77,66.39,TUR,Ankara,4
2009,19,0.325,297.71,77.01,58.47,67.74,TUR,Ankara,5
2009,20,0.335,299.36,80.73,56.24,68.49,TUR,Ankara,5
2009,21,0.338,300.93,83.21,51.07,67.14,TUR,Ankara,5
2009,22,0.334,302.17,83.49,49.47,66.48,TUR,Ankara,5
2009,23,0.32,303.24,80.92,50.38,65.65,TUR,Ankara,6
2009,24,0.298,304.49,75.43,50.58,63.01,TUR,Ankara,6
2009,25,0.274,305.61,68.95,50.96,59.95,TUR,Ankara,6
2009,26,0.25,306.76,61.93,51.19,56.56,TUR,Ankara,6
2009,27,0.229,307.52,56.13,53.92,55.02,TUR,Ankara,7
2009,28,0.212,308.09,53.17,56.53,54.85,TUR,Ankara,7
2009,29,0.2,308.79,52.82,55.74,54.28,TUR,Ankara,7
2009,30,0.191,309.01,53.36,57.4,55.38,TUR,Ankara,7
2009,31,0.184,309.09,54.7,57.96,56.33,TUR,Ankara,8
2009,32,0.18,309.19,58.14,55.6,56.87,TUR,Ankara,8
2009,33,0.177,308.97,61.48,53.53,57.5,TUR,Ankara,8
2009,34,0.174,308.66,63.73,50.59,57.16,TUR,Ankara,8
2009,35,0.17,307.69,64.57,49.66,57.12,TUR,Ankara,8
2009,36,0.165,306.31,63.86,50.29,57.07,TUR,Ankara,9
2009,37,0.159,304.39,60.67,56.93,58.8,TUR,Ankara,9
2009,38,0.152,302.68,56.24,58.12,57.18,TUR,Ankara,9
2009,39,0.147,301.75,54.34,47.1,50.72,TUR,Ankara,9
2009,40,0.141,300.16,52.3,40.77,46.54,TUR,Ankara,10
2009,41,0.136,298.48,49.72,29.35,39.53,TUR,Ankara,10
2009,42,0.128,296.17,43.83,28.56,36.19,TUR,Ankara,10
2009,43,0.12,293.1,38.75,32.58,35.67,TUR,Ankara,10
2009,44,0.115,290.05,36.66,36.99,36.82,TUR,Ankara,11
2009,45,0.118,287.94,39.5,32.67,36.08,TUR,Ankara,11
2009,46,0.12,286.25,42.27,27.55,34.91,TUR,Ankara,11
2009,47,0.118,284.47,42.74,26.1,34.42,TUR,Ankara,11
2009,48,0.114,281.84,42.19,32.11,37.15,TUR,Ankara,11
2009,49,0.111,279.44,41.94,35.49,38.71,TUR,Ankara,12
2009,50,0.111,277.98,43.43,31.13,37.28,TUR,Ankara,12
2009,51,0.11,277.1,46.2,26.52,36.36,TUR,Ankara,12
2009,52,0.112,276.75,50.11,22.44,36.28,TUR,Ankara,12
2010,1,0.105,276.44,47.74,22.49,35.11,TUR,Ankara,1
2010,2,0.106,276.23,50.44,23.15,36.79,TUR,Ankara,1
2010,3,0.106,275.87,50.6,26.87,38.74,TUR,Ankara,1
2010,4,0.106,275.45,50.65,31.49,41.07,TUR,Ankara,1
2010,5,0.111,276.21,52.25,30.68,41.46,TUR,Ankara,1
2010,6,0.119,278.19,55.85,26.55,41.2,TUR,Ankara,2
2010,7,0.13,280.65,60.29,23.44,41.86,TUR,Ankara,2
2010,8,0.144,283.11,64.32,21.6,42.96,TUR,Ankara,2
2010,9,0.161,285.23,68.34,22.26,45.3,TUR,Ankara,2
2010,10,0.183,287.7,74.34,20.44,47.39,TUR,Ankara,3
2010,11,0.206,290.47,79.36,17.32,48.34,TUR,Ankara,3
2010,12,0.225,292.65,81.08,15.82,48.45,TUR,Ankara,3
2010,13,0.238,294.54,79.77,14.99,47.38,TUR,Ankara,3
2010,14,0.25,295.95,76.75,15.94,46.34,TUR,Ankara,4
2010,15,0.263,297.25,73.96,15.4,44.68,TUR,Ankara,4
2010,16,0.277,298.27,71.52,16.92,44.22,TUR,Ankara,4
2010,17,0.289,299.2,69.44,19.73,44.59,TUR,Ankara,4
2010,18,0.295,300.29,65.83,23.58,44.71,TUR,Ankara,4
2010,19,0.291,301.1,59.0,29.25,44.13,TUR,Ankara,5
2010,20,0.282,301.95,52.54,34.74,43.64,TUR,Ankara,5
2010,21,0.268,302.75,45.25,35.96,40.6,TUR,Ankara,5
2010,22,0.252,303.25,38.34,40.1,39.22,TUR,Ankara,5
2010,23,0.237,303.8,33.68,45.41,39.55,TUR,Ankara,6
2010,24,0.224,304.52,31.32,50.3,40.81,TUR,Ankara,6
2010,25,0.21,305.42,29.52,52.66,41.09,TUR,Ankara,6
2010,26,0.198,306.35,27.58,54.93,41.26,TUR,Ankara,6
2010,27,0.189,307.21,27.92,56.67,42.3,TUR,Ankara,7
2010,28,0.183,308.27,30.58,54.87,42.72,TUR,Ankara,7
2010,29,0.178,309.54,33.51,48.71,41.11,TUR,Ankara,7
2010,30,0.174,310.82,37.23,40.37,38.8,TUR,Ankara,7
2010,31,0.171,311.64,41.21,34.12,37.67,TUR,Ankara,8
2010,32,0.168,311.74,44.31,31.96,38.14,TUR,Ankara,8
2010,33,0.166,311.47,48.33,30.24,39.28,TUR,Ankara,8
2010,34,0.164,310.66,51.35,31.56,41.46,TUR,Ankara,8
2010,35,0.16,309.39,52.5,32.56,42.53,TUR,Ankara,8
2010,36,0.155,308.08,52.09,31.48,41.78,TUR,Ankara,9
2010,37,0.151,306.51,51.28,32.7,41.99,TUR,Ankara,9
2010,38,0.146,304.49,49.49,35.5,42.49,TUR,Ankara,9
2010,39,0.141,301.93,48.02,44.61,46.32,TUR,Ankara,9
2010,40,0.138,298.96,50.19,55.89,53.04,TUR,Ankara,10
2010,41,0.139,296.36,57.06,54.54,55.8,TUR,Ankara,10
2010,42,0.145,294.47,66.4,47.51,56.95,TUR,Ankara,10
2010,43,0.15,292.61,72.02,37.7,54.86,TUR,Ankara,10
2010,44,0.158,291.46,76.15,21.24,48.69,TUR,Ankara,11
2010,45,0.167,290.8,78.93,6.3,42.62,TUR,Ankara,11
2010,46,0.17,289.2,78.42,4.41,41.42,TUR,Ankara,11
2010,47,0.173,287.71,78.85,3.8,41.33,TUR,Ankara,11
2010,48,0.173,286.05,78.38,4.53,41.46,TUR,Ankara,11
2010,49,0.171,283.79,76.58,8.34,42.46,TUR,Ankara,12
2010,50,0.166,281.12,75.88,12.46,44.17,TUR,Ankara,12
2010,51,0.162,279.17,76.35,15.44,45.89,TUR,Ankara,12
2010,52,0.161,278.32,78.54,15.15,46.85,TUR,Ankara,12
2011,1,0.161,277.72,80.62,16.94,48.78,TUR,Ankara,1
2011,2,0.161,277.38,82.41,18.46,50.44,TUR,Ankara,1
2011,3,0.164,277.71,84.62,19.03,51.82,TUR,Ankara,1
2011,4,0.163,277.71,84.02,21.62,52.82,TUR,Ankara,1
2011,5,0.167,278.77,84.95,19.42,52.18,TUR,Ankara,1
2011,6,0.173,280.26,87.21,17.25,52.23,TUR,Ankara,2
2011,7,0.18,281.53,88.09,19.66,53.87,TUR,Ankara,2
2011,8,0.192,283.48,89.64,20.37,55.0,TUR,Ankara,2
2011,9,0.206,285.96,90.8,18.85,54.82,TUR,Ankara,2
2011,10,0.216,287.5,89.78,21.76,55.77,TUR,Ankara,3
2011,11,0.224,288.35,86.89,30.44,58.67,TUR,Ankara,3
2011,12,0.233,289.35,84.33,37.8,61.07,TUR,Ankara,3
2011,13,0.245,290.19,82.03,47.83,64.93,TUR,Ankara,3
2011,14,0.253,290.4,77.58,60.17,68.88,TUR,Ankara,4
2011,15,0.264,290.97,73.66,66.09,69.87,TUR,Ankara,4
2011,16,0.277,291.89,70.5,69.16,69.83,TUR,Ankara,4
2011,17,0.286,292.78,67.18,74.45,70.81,TUR,Ankara,4
2011,18,0.297,293.75,66.6,79.5,73.05,TUR,Ankara,4
2011,19,0.309,294.96,67.89,82.28,75.08,TUR,Ankara,5
2011,20,0.312,295.74,68.52,85.98,77.25,TUR,Ankara,5
2011,21,0.315,296.6,70.41,86.86,78.64,TUR,Ankara,5
2011,22,0.314,297.84,72.75,85.85,79.3,TUR,Ankara,5
2011,23,0.309,299.26,74.72,84.84,79.78,TUR,Ankara,6
2011,24,0.3,300.79,76.37,83.96,80.16,TUR,Ankara,6
2011,25,0.288,302.46,77.58,79.78,78.68,TUR,Ankara,6
2011,26,0.275,304.08,77.92,75.47,76.69,TUR,Ankara,6
2011,27,0.261,305.4,77.8,73.08,75.44,TUR,Ankara,7
2011,28,0.248,306.56,79.17,70.3,74.73,TUR,Ankara,7
2011,29,0.234,307.46,79.37,67.65,73.51,TUR,Ankara,7
2011,30,0.221,308.01,78.78,66.46,72.62,TUR,Ankara,7
2011,31,0.214,308.33,81.78,64.92,73.35,TUR,Ankara,8
2011,32,0.209,308.46,85.58,62.37,73.97,TUR,Ankara,8
2011,33,0.204,308.17,87.92,61.06,74.49,TUR,Ankara,8
2011,34,0.2,307.65,89.53,60.3,74.92,TUR,Ankara,8
2011,35,0.196,306.94,90.63,57.44,74.04,TUR,Ankara,8
2011,36,0.193,306.08,91.84,52.96,72.4,TUR,Ankara,9
2011,37,0.189,304.8,92.02,52.48,72.25,TUR,Ankara,9
2011,38,0.185,303.11,91.9,53.08,72.49,TUR,Ankara,9
2011,39,0.179,300.9,91.62,58.64,75.13,TUR,Ankara,9
2011,40,0.174,298.53,91.08,62.26,76.67,TUR,Ankara,10
2011,41,0.17,295.97,89.84,59.89,74.86,TUR,Ankara,10
2011,42,0.165,293.38,85.55,60.31,72.93,TUR,Ankara,10
2011,43,0.161,291.16,80.08,54.59,67.34,TUR,Ankara,10
2011,44,0.157,288.84,73.52,50.41,61.96,TUR,Ankara,11
2011,45,0.153,286.64,67.79,45.74,56.77,TUR,Ankara,11
2011,46,0.151,284.76,64.45,40.69,52.57,TUR,Ankara,11
2011,47,0.144,282.65,59.62,40.6,50.11,TUR,Ankara,11
2011,48,0.134,280.67,55.03,40.96,47.99,TUR,Ankara,11
2011,49,0.124,278.66,49.62,40.81,45.21,TUR,Ankara,12
2011,50,0.11,276.11,42.74,42.5,42.62,TUR,Ankara,12
2011,51,0.095,272.6,35.63,50.41,43.02,TUR,Ankara,12
2011,52,0.08,268.0,28.54,62.93,45.73,TUR,Ankara,12
2012,1,0.065,264.16,21.77,74.61,48.19,TUR,Ankara,1
2012,2,0.054,260.2,18.0,83.0,50.5,TUR,Ankara,1
2012,3,0.046,256.61,14.26,89.34,51.8,TUR,Ankara,1
2012,4,0.04,253.9,11.2,92.51,51.85,TUR,Ankara,1
2012,5,0.037,252.42,7.8,93.34,50.57,TUR,Ankara,1
2012,6,0.036,252.52,5.78,93.01,49.39,TUR,Ankara,2
2012,7,0.039,253.96,6.32,92.41,49.37,TUR,Ankara,2
2012,8,0.043,256.53,6.94,93.04,49.99,TUR,Ankara,2
2012,9,0.049,261.57,7.81,93.3,50.55,TUR,Ankara,2
2012,10,0.06,268.03,9.54,91.46,50.5,TUR,Ankara,3
2012,11,0.076,274.99,12.7,86.81,49.76,TUR,Ankara,3
2012,12,0.097,281.66,17.23,78.77,48.0,TUR,Ankara,3
2012,13,0.118,286.69,19.41,69.78,44.59,TUR,Ankara,3
2012,14,0.138,291.45,21.46,49.56,35.51,TUR,Ankara,4
2012,15,0.159,294.47,23.68,36.08,29.88,TUR,Ankara,4
2012,16,0.181,297.03,25.9,26.2,26.05,TUR,Ankara,4
2012,17,0.202,298.97,27.08,21.85,24.47,TUR,Ankara,4
2012,18,0.221,300.1,28.68,25.26,26.97,TUR,Ankara,4
2012,19,0.238,300.51,31.07,34.31,32.69,TUR,Ankara,5
2012,20,0.252,300.37,36.99,47.87,42.43,TUR,Ankara,5
2012,21,0.264,300.21,42.84,57.11,49.97,TUR,Ankara,5
2012,22,0.279,302.82,53.42,44.17,48.79,TUR,Ankara,5
2012,23,0.284,304.21,60.34,42.39,51.37,TUR,Ankara,6
2012,24,0.282,305.43,65.57,42.42,53.99,TUR,Ankara,6
2012,25,0.274,306.71,68.52,41.19,54.85,TUR,Ankara,6
2012,26,0.26,307.95,67.43,40.68,54.05,TUR,Ankara,6
2012,27,0.242,308.66,64.23,43.69,53.96,TUR,Ankara,7
2012,28,0.227,309.83,63.34,40.83,52.09,TUR,Ankara,7
2012,29,0.214,310.79,62.71,37.39,50.05,TUR,Ankara,7
2012,30,0.202,311.36,61.66,35.4,48.53,TUR,Ankara,7
2012,31,0.192,311.46,60.4,35.82,48.11,TUR,Ankara,8
2012,32,0.184,311.23,59.77,36.52,48.14,TUR,Ankara,8
2012,33,0.179,310.78,60.01,36.53,48.27,TUR,Ankara,8
2012,34,0.176,310.01,62.03,37.72,49.87,TUR,Ankara,8
2012,35,0.174,309.32,64.47,33.44,48.95,TUR,Ankara,8
2012,36,0.17,308.65,64.52,25.86,45.19,TUR,Ankara,9
2012,37,0.165,307.47,62.18,22.84,42.51,TUR,Ankara,9
2012,38,0.159,306.15,59.62,17.9,38.76,TUR,Ankara,9
2012,39,0.154,304.6,58.35,15.02,36.68,TUR,Ankara,9
2012,40,0.149,302.62,56.88,14.39,35.64,TUR,Ankara,10
2012,41,0.145,300.47,56.71,11.03,33.87,TUR,Ankara,10
2012,42,0.143,298.24,58.17,10.69,34.43,TUR,Ankara,10
2012,43,0.141,295.66,58.72,9.61,34.17,TUR,Ankara,10
2012,44,0.138,292.82,55.56,10.6,33.08,TUR,Ankara,11
2012,45,0.136,290.49,53.46,9.76,31.61,TUR,Ankara,11
2012,46,0.137,288.28,54.26,11.04,32.65,TUR,Ankara,11
2012,47,0.136,285.55,54.54,17.5,36.02,TUR,Ankara,11
2012,48,0.136,283.28,55.79,21.33,38.56,TUR,Ankara,11
