Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD11A2_061_Line_Y_1km,MYD11A2_061_Sample_X_1km,MYD11A2_061_LST_Day_1km,MYD11A2_061_QC_Day,MYD11A2_061_QC_Day_bitmask,MYD11A2_061_QC_Day_MODLAND,MYD11A2_061_QC_Day_MODLAND_Description,MYD11A2_061_QC_Day_Data_Quality_flag,MYD11A2_061_QC_Day_Data_Quality_flag_Description,MYD11A2_061_QC_Day_Emis_Error_flag,MYD11A2_061_QC_Day_Emis_Error_flag_Description,MYD11A2_061_QC_Day_LST_Error_Flag,MYD11A2_061_QC_Day_LST_Error_Flag_Description
Cambodia,13,12.8,104.9,2012-04-14,h28v07,863.0,275.0,314.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-04-22,h28v07,863.0,275.0,312.94,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-04-30,h28v07,863.0,275.0,307.28,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-05-08,h28v07,863.0,275.0,306.68,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-05-16,h28v07,863.0,275.0,302.48,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2012-05-24,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-06-01,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-06-09,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-06-17,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-06-25,h28v07,863.0,275.0,306.34,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-07-03,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-07-11,h28v07,863.0,275.0,304.22,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-07-19,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-07-27,h28v07,863.0,275.0,299.9,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2012-08-04,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-08-12,h28v07,863.0,275.0,308.22,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-08-20,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-08-28,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-09-05,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-09-13,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-09-21,h28v07,863.0,275.0,298.6,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2012-09-29,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-10-07,h28v07,863.0,275.0,303.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-10-15,h28v07,863.0,275.0,302.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-10-23,h28v07,863.0,275.0,305.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-10-31,h28v07,863.0,275.0,302.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-11-08,h28v07,863.0,275.0,301.86,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-11-16,h28v07,863.0,275.0,303.42,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-11-24,h28v07,863.0,275.0,301.68,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-12-02,h28v07,863.0,275.0,303.48,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-12-10,h28v07,863.0,275.0,304.5,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2012-12-18,h28v07,863.0,275.0,304.8,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2012-12-26,h28v07,863.0,275.0,305.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-01-01,h28v07,863.0,275.0,306.84,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-01-09,h28v07,863.0,275.0,309.04,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-01-17,h28v07,863.0,275.0,307.82,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-01-25,h28v07,863.0,275.0,308.66,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-02-02,h28v07,863.0,275.0,311.94,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-02-10,h28v07,863.0,275.0,313.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-02-18,h28v07,863.0,275.0,313.6,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-02-26,h28v07,863.0,275.0,314.54,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-03-06,h28v07,863.0,275.0,316.32,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-03-14,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-03-22,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-03-30,h28v07,863.0,275.0,312.96,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-04-07,h28v07,863.0,275.0,310.96,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-04-15,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-04-23,h28v07,863.0,275.0,298.82,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-05-01,h28v07,863.0,275.0,311.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-05-09,h28v07,863.0,275.0,311.92,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-05-17,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-05-25,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-06-02,h28v07,863.0,275.0,302.58,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2013-06-10,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-06-18,h28v07,863.0,275.0,300.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-06-26,h28v07,863.0,275.0,308.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-07-04,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-07-12,h28v07,863.0,275.0,304.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-07-20,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-07-28,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-08-05,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-08-13,h28v07,863.0,275.0,303.72,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2013-08-21,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-08-29,h28v07,863.0,275.0,295.24,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-09-06,h28v07,863.0,275.0,297.44,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2013-09-14,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-09-22,h28v07,863.0,275.0,300.06,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-09-30,h28v07,863.0,275.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-10-08,h28v07,863.0,275.0,296.7,129.0,0b10000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b10,Average LST error <= 3K
Cambodia,13,12.8,104.9,2013-10-16,h28v07,863.0,275.0,303.28,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-10-24,h28v07,863.0,275.0,302.92,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-11-01,h28v07,863.0,275.0,303.1,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-11-09,h28v07,863.0,275.0,303.52,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-11-17,h28v07,863.0,275.0,301.14,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-11-25,h28v07,863.0,275.0,303.4,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-12-03,h28v07,863.0,275.0,303.86,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Cambodia,13,12.8,104.9,2013-12-11,h28v07,863.0,275.0,305.54,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Cambodia,13,12.8,104.9,2013-12-19,h28v07,863.0,275.0,301.04,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
