Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP21A2_002_Line_Y_1km,VNP21A2_002_Sample_X_1km,VNP21A2_002_LST_Day_1KM,VNP21A2_002_QC_Day,VNP21A2_002_QC_Day_bitmask,VNP21A2_002_QC_Day_MODLAND,VNP21A2_002_QC_Day_MODLAND_Description,VNP21A2_002_QC_Day_Data_quality_flag,VNP21A2_002_QC_Day_Data_quality_flag_Description,VNP21A2_002_QC_Day_Emissivity_accuracy,VNP21A2_002_QC_Day_Emissivity_accuracy_Description,VNP21A2_002_QC_Day_LST_accuracy,VNP21A2_002_QC_Day_LST_accuracy_Description
Bangladesh,5,24.0,90.0,2014-01-09,h26v06,719.0,266.0,296.76,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-01-17,h26v06,719.0,266.0,299.1,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-01-25,h26v06,719.0,266.0,298.4,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-02-02,h26v06,719.0,266.0,300.52,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-02-10,h26v06,719.0,266.0,299.86,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-02-18,h26v06,719.0,266.0,301.38,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-02-26,h26v06,719.0,266.0,301.82,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-03-06,h26v06,719.0,266.0,302.78,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-03-14,h26v06,719.0,266.0,306.14,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-03-22,h26v06,719.0,266.0,303.8,96.0,0b01100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-03-30,h26v06,719.0,266.0,305.14,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-04-07,h26v06,719.0,266.0,303.24,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-04-15,h26v06,719.0,266.0,308.34,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-04-23,h26v06,719.0,266.0,306.9,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-05-01,h26v06,719.0,266.0,306.84,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-05-09,h26v06,719.0,266.0,308.8,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-05-17,h26v06,719.0,266.0,309.6,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-05-25,h26v06,719.0,266.0,316.36,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-06-02,h26v06,719.0,266.0,311.6,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-06-10,h26v06,719.0,266.0,308.36,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-06-18,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-06-26,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-07-04,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-07-12,h26v06,719.0,266.0,309.12,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-07-20,h26v06,719.0,266.0,307.7,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-07-28,h26v06,719.0,266.0,309.22,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-08-05,h26v06,719.0,266.0,309.96,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-08-13,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-08-21,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-08-29,h26v06,719.0,266.0,306.46,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-09-06,h26v06,719.0,266.0,304.92,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-09-14,h26v06,719.0,266.0,307.5,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-09-22,h26v06,719.0,266.0,305.82,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-09-30,h26v06,719.0,266.0,306.08,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2014-10-08,h26v06,719.0,266.0,306.98,81.0,0b01010001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b01,0.015 - 0.02 (Marginal performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-10-16,h26v06,719.0,266.0,304.58,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-10-24,h26v06,719.0,266.0,304.98,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-11-01,h26v06,719.0,266.0,304.94,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-11-09,h26v06,719.0,266.0,304.18,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-11-17,h26v06,719.0,266.0,301.3,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-11-25,h26v06,719.0,266.0,301.1,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-12-03,h26v06,719.0,266.0,299.16,112.0,0b01110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2014-12-11,h26v06,719.0,266.0,298.44,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-12-19,h26v06,719.0,266.0,300.98,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2014-12-27,h26v06,719.0,266.0,296.18,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
Bangladesh,5,24.0,90.0,2015-01-01,h26v06,719.0,266.0,295.36,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-01-09,h26v06,719.0,266.0,299.04,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-01-17,h26v06,719.0,266.0,298.84,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-01-25,h26v06,719.0,266.0,298.98,176.0,0b10110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-02-02,h26v06,719.0,266.0,301.36,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
Bangladesh,5,24.0,90.0,2015-02-10,h26v06,719.0,266.0,299.98,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-02-18,h26v06,719.0,266.0,302.72,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-02-26,h26v06,719.0,266.0,302.96,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-03-06,h26v06,719.0,266.0,302.58,240.0,0b11110000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b11,<1 K (Excellent performance)
Bangladesh,5,24.0,90.0,2015-03-14,h26v06,719.0,266.0,303.16,96.0,0b01100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2015-03-22,h26v06,719.0,266.0,305.04,160.0,0b10100000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-03-30,h26v06,719.0,266.0,303.24,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2015-04-07,h26v06,719.0,266.0,302.78,144.0,0b10010000,0b00,"Pixel produced, good quality, no further QA info necessary",0b00,"Good data quality of L1B bands 14, 15, 16",0b01,0.015 - 0.02 (Marginal performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-04-15,h26v06,719.0,266.0,302.98,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-04-23,h26v06,719.0,266.0,302.56,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2015-05-01,h26v06,719.0,266.0,305.38,161.0,0b10100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b10,1 - 1.5 K (Good performance)
Bangladesh,5,24.0,90.0,2015-05-09,h26v06,719.0,266.0,304.2,97.0,0b01100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2015-05-17,h26v06,719.0,266.0,307.26,33.0,0b00100001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b10,0.01 - 0.015 (Good performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-05-25,h26v06,719.0,266.0,306.76,113.0,0b01110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b01,1.5 - 2 K (Marginal performance)
Bangladesh,5,24.0,90.0,2015-06-02,h26v06,719.0,266.0,311.72,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-06-10,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-06-18,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-06-26,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-07-04,h26v06,719.0,266.0,311.3,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-07-12,h26v06,719.0,266.0,311.68,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-07-20,h26v06,719.0,266.0,307.0,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-07-28,h26v06,719.0,266.0,312.34,49.0,0b00110001,0b01,Pixel produced but unreliable quality. Recommend more detailed analysis of other QC information,0b00,"Good data quality of L1B bands 14, 15, 16",0b11,<0.01 (Excellent performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-08-05,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-08-13,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
Bangladesh,5,24.0,90.0,2015-08-21,h26v06,719.0,266.0,0.0,2.0,0b00000010,0b10,Pixel not produced due to cloud,0b00,"Good data quality of L1B bands 14, 15, 16",0b00,>0.02 (Poor performance),0b00,>2 K (Poor performance)
